2018-11-20 04:16:28,229 [   8623]   INFO - llij.ide.plugins.PluginManager - Subversion loaded 19 classes 
2018-11-20 04:16:28,229 [   8623]   INFO - llij.ide.plugins.PluginManager - AntSupport loaded 16 classes 
2018-11-20 04:16:28,229 [   8623]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.yaml loaded 15 classes 
2018-11-20 04:16:28,229 [   8623]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.javaFX loaded 14 classes 
2018-11-20 04:16:28,229 [   8623]   INFO - llij.ide.plugins.PluginManager - DevKit loaded 9 classes 
2018-11-20 04:16:28,229 [   8623]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.gradle loaded 9 classes 
2018-11-20 04:16:28,229 [   8623]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.java.decompiler loaded 5 classes 
2018-11-20 04:16:28,229 [   8623]   INFO - llij.ide.plugins.PluginManager - com.android.tools.idea.smali loaded 5 classes 
2018-11-20 04:16:28,229 [   8623]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.github loaded 6 classes 
2018-11-20 04:16:28,230 [   8624]   INFO - llij.ide.plugins.PluginManager - org.intellij.intelliLang loaded 4 classes 
2018-11-20 04:16:28,230 [   8624]   INFO - llij.ide.plugins.PluginManager - com.your.company.unique.plugin.id loaded 3 classes 
2018-11-20 04:16:28,230 [   8624]   INFO - llij.ide.plugins.PluginManager - com.intellij.copyright loaded 3 classes 
2018-11-20 04:16:28,230 [   8624]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.idea.eclipse loaded 2 classes 
2018-11-20 04:16:28,230 [   8624]   INFO - llij.ide.plugins.PluginManager - ByteCodeViewer loaded 2 classes 
2018-11-20 04:16:28,230 [   8624]   INFO - llij.ide.plugins.PluginManager - com.intellij.java-i18n loaded 1 classes 
2018-11-20 04:16:28,230 [   8624]   INFO - llij.ide.plugins.PluginManager - Coverage loaded 1 classes 
2018-11-20 04:16:28,253 [   8647]   INFO - pl$FileIndexDataInitialization - Initialization done:1263 
2018-11-20 04:16:28,430 [   8824]   INFO - exImpl$StubIndexInitialization - Initialization done:177 
2018-11-20 04:16:29,378 [   9772]   INFO - pi.util.registry.RegistryValue - Registry value 'java.completion.argument.hints' has changed to 'false" 
2018-11-20 04:16:29,379 [   9773]   INFO - pi.util.registry.RegistryValue - Registry value 'java.completion.argument.hints.internal' has changed to 'false" 
2018-11-20 04:16:29,713 [  10107]   INFO - j.ide.ui.OptionsTopHitProvider - 1014 ms spent on EDT to cache options in application 
2018-11-20 04:16:29,943 [  10337]   INFO - .openapi.application.Preloader - com.intellij.openapi.actionSystem.impl.ActionPreloader took 3564 ms 
2018-11-20 04:16:30,520 [  10914]   INFO - ellij.project.impl.ProjectImpl - 20 project components initialized in 203 ms 
2018-11-20 04:16:30,592 [  10986]   INFO - dea.updater.SdkComponentSource - Downloading https://dl.google.com/android/repository/addons_list-3.xml 
2018-11-20 04:16:31,211 [  11605]   INFO - dea.updater.SdkComponentSource - Downloading https://dl.google.com/android/repository/sys-img/android/sys-img2-1.xml 
2018-11-20 04:16:31,461 [  11855]   INFO - dea.updater.SdkComponentSource - Downloading https://dl.google.com/android/repository/sys-img/android-wear/sys-img2-1.xml 
2018-11-20 04:16:31,502 [  11896]   INFO - .openapi.application.Preloader - com.intellij.ide.ui.search.SearchableOptionPreloader took 1559 ms 
2018-11-20 04:16:31,555 [  11949]   INFO - dea.updater.SdkComponentSource - Downloading https://dl.google.com/android/repository/sys-img/android-wear-cn/sys-img2-1.xml 
2018-11-20 04:16:31,629 [  12023]   INFO - dea.updater.SdkComponentSource - Downloading https://dl.google.com/android/repository/sys-img/android-tv/sys-img2-1.xml 
2018-11-20 04:16:31,700 [  12094]   INFO - dea.updater.SdkComponentSource - Downloading https://dl.google.com/android/repository/sys-img/google_apis/sys-img2-1.xml 
2018-11-20 04:16:31,726 [  12120]   INFO - .openapi.application.Preloader - com.intellij.codeInsight.completion.CompletionPreloader took 223 ms 
2018-11-20 04:16:31,730 [  12124]   INFO - .openapi.application.Preloader - com.intellij.ide.actions.GotoClassPresentationUpdater took 4 ms 
2018-11-20 04:16:31,790 [  12184]   INFO - dea.updater.SdkComponentSource - Downloading https://dl.google.com/android/repository/sys-img/google_apis_playstore/sys-img2-1.xml 
2018-11-20 04:16:31,857 [  12251]   INFO - dea.updater.SdkComponentSource - Downloading https://dl.google.com/android/repository/addon2-1.xml 
2018-11-20 04:16:32,008 [  12402]   INFO - dea.updater.SdkComponentSource - Downloading https://dl.google.com/android/repository/glass/addon2-1.xml 
2018-11-20 04:16:32,066 [  12460]   INFO - dea.updater.SdkComponentSource - Downloading https://dl.google.com/android/repository/extras/intel/addon2-1.xml 
2018-11-20 04:16:32,166 [  12560]   INFO - dea.updater.SdkComponentSource - File /Users/aliscafo/.android/repositories.cfg could not be loaded. 
2018-11-20 04:16:32,167 [  12561]   INFO - dea.updater.SdkComponentSource - Downloading https://dl.google.com/android/repository/repository2-1.xml 
2018-11-20 04:17:06,126 [  46520]   INFO - ellij.project.impl.ProjectImpl - 159 project components initialized in 785 ms 
2018-11-20 04:17:06,127 [  46521]   INFO - le.impl.ModuleManagerComponent - 0 module(s) loaded in 0 ms 
2018-11-20 04:17:06,335 [  46729]   INFO - penapi.project.DumbServiceImpl - cancel com.intellij.openapi.roots.impl.PushedFilePropertiesUpdaterImpl$3@325cf6c 
2018-11-20 04:17:06,340 [  46734]   INFO - penapi.project.DumbServiceImpl - cancel com.intellij.openapi.roots.impl.PushedFilePropertiesUpdaterImpl$3@325cf6c 
2018-11-20 04:17:06,380 [  46774]   INFO - j.ide.script.IdeStartupScripts - 0 startup script(s) found 
2018-11-20 04:17:06,444 [  46838]   WARN - j.ui.mac.MacMainFrameDecorator - no url bundle present. 
To use platform protocol handler to open external links specify required protocols in the mac app layout section of the build file
Example: args.urlSchemes = ["your-protocol"] will handle following links: your-protocol://open?file=file&line=line 
2018-11-20 04:17:07,310 [  47704]   INFO - ntellij.internal.IconsLoadTime - IMG load time: ide_startup=57,07ms, average=0,77ms, median=0,80ms; number of icons: 74 
2018-11-20 04:17:07,310 [  47704]   INFO - ntellij.internal.IconsLoadTime - SVG load time: ide_startup=656,49ms, average=15,27ms, median=2,16ms; number of icons: 43 
2018-11-20 04:17:07,363 [  47757]   INFO - ge.ExternalProjectsDataStorage - Loaded external projects data in 4 millis 
2018-11-20 04:17:07,408 [  47802]   INFO - .diagnostic.PerformanceWatcher - Post-startup activities under progress took 150ms; general responsiveness: ok; EDT responsiveness: ok 
2018-11-20 04:17:07,808 [  48202]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.intellij.util.indexing.UnindexedFilesUpdater@699f0d7e 
2018-11-20 04:17:07,864 [  48258]   INFO - tartup.impl.StartupManagerImpl - /Users/aliscafo/IdeaProjects/untitled5/.idea case-sensitivity: expected=false actual=false 
2018-11-20 04:17:07,865 [  48259]   INFO - .diagnostic.PerformanceWatcher - Pushing properties took 20ms; general responsiveness: ok; EDT responsiveness: ok 
2018-11-20 04:17:07,871 [  48265]   INFO - pl.projectlevelman.NewMappings - VCS Root: [] - [<Project>] 
2018-11-20 04:17:07,998 [  48392]   INFO - tor.impl.FileEditorManagerImpl - Project opening took 2690 ms 
2018-11-20 04:17:07,998 [  48392]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.kotlin loaded 1398 classes 
2018-11-20 04:17:07,998 [  48392]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.android loaded 1387 classes 
2018-11-20 04:17:07,998 [  48392]   INFO - llij.ide.plugins.PluginManager - org.intellij.groovy loaded 518 classes 
2018-11-20 04:17:07,998 [  48392]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.idea.maven loaded 242 classes 
2018-11-20 04:17:07,998 [  48392]   INFO - llij.ide.plugins.PluginManager - com.intellij.uiDesigner loaded 207 classes 
2018-11-20 04:17:07,998 [  48392]   INFO - llij.ide.plugins.PluginManager - Git4Idea loaded 115 classes 
2018-11-20 04:17:07,998 [  48392]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.debugger.streams loaded 107 classes 
2018-11-20 04:17:07,998 [  48392]   INFO - llij.ide.plugins.PluginManager - com.intellij.tasks loaded 104 classes 
2018-11-20 04:17:07,998 [  48392]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.gradle loaded 86 classes 
2018-11-20 04:17:07,998 [  48392]   INFO - llij.ide.plugins.PluginManager - CVS loaded 81 classes 
2018-11-20 04:17:07,998 [  48392]   INFO - llij.ide.plugins.PluginManager - XPathView loaded 64 classes 
2018-11-20 04:17:07,998 [  48392]   INFO - llij.ide.plugins.PluginManager - Subversion loaded 61 classes 
2018-11-20 04:17:07,998 [  48392]   INFO - llij.ide.plugins.PluginManager - com.intellij.properties loaded 49 classes 
2018-11-20 04:17:07,998 [  48392]   INFO - llij.ide.plugins.PluginManager - hg4idea loaded 46 classes 
2018-11-20 04:17:07,998 [  48392]   INFO - llij.ide.plugins.PluginManager - DevKit loaded 46 classes 
2018-11-20 04:17:07,998 [  48392]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.settingsRepository loaded 37 classes 
2018-11-20 04:17:07,998 [  48392]   INFO - llij.ide.plugins.PluginManager - AntSupport loaded 29 classes 
2018-11-20 04:17:07,998 [  48392]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.yaml loaded 24 classes 
2018-11-20 04:17:07,998 [  48392]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.javaFX loaded 22 classes 
2018-11-20 04:17:07,998 [  48392]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.github loaded 21 classes 
2018-11-20 04:17:07,998 [  48392]   INFO - llij.ide.plugins.PluginManager - Coverage loaded 15 classes 
2018-11-20 04:17:07,999 [  48393]   INFO - llij.ide.plugins.PluginManager - org.editorconfig.editorconfigjetbrains loaded 9 classes 
2018-11-20 04:17:07,999 [  48393]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.terminal loaded 9 classes 
2018-11-20 04:17:07,999 [  48393]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.java.decompiler loaded 7 classes 
2018-11-20 04:17:07,999 [  48393]   INFO - llij.ide.plugins.PluginManager - org.intellij.intelliLang loaded 6 classes 
2018-11-20 04:17:07,999 [  48393]   INFO - llij.ide.plugins.PluginManager - com.intellij.copyright loaded 6 classes 
2018-11-20 04:17:07,999 [  48393]   INFO - llij.ide.plugins.PluginManager - com.android.tools.idea.smali loaded 5 classes 
